1041,20241,난향동,325,158,167,0,35,73,93,72,52,0,5,33,39,37,44,0,30,40,54,35,8,2025-03-17 15:49:10
1042,20241,방배3동,10742,7029,3713,48,1697,3188,2906,1747,1156,14,863,1997,2084,1205,866,34,834,1191,822,542,290,2025-03-17 15:49:10
1043,20241,은천동,843,405,438,0,113,160,177,233,160,0,36,77,92,105,95,0,77,83,85,128,65,2025-03-17 15:49:10
1044,20241,삼성1동,214989,145072,69917,532,43316,64476,57579,38167,10919,264,23280,42620,42460,29923,6525,268,20036,21856,15119,8244,4394,2025-03-17 15:49:10
1045,20241,양재2동,44246,33258,10988,2,5872,10847,12472,11704,3349,1,3555,7989,9587,9562,2564,1,2317,2858,2885,2142,785,2025-03-17 15:49:10
1046,20241,잠원동,11344,6577,4767,0,2364,3351,2810,1755,1064,0,930,1966,1864,1099,718,0,1434,1385,946,656,346,2025-03-17 15:49:10
1047,20241,문정2동,37090,23328,13762,56,5321,11298,11371,6570,2474,22,2550,6380,7795,5037,1544,34,2771,4918,3576,1533,930,2025-03-17 15:49:10
1048,20241,마천2동,1272,838,434,0,86,304,378,351,153,0,54,196,220,215,153,0,32,108,158,136,0,2025-03-17 15:49:10
1049,20241,잠실본동,10964,7018,3946,0,1485,2111,2566,2444,2358,0,650,1283,1612,1681,1792,0,835,828,954,763,566,2025-03-17 15:49:10
1050,20241,잠실4동,4260,3421,839,21,570,1338,1237,902,192,9,410,1097,1020,736,149,12,160,241,217,166,43,2025-03-17 15:49:10
1051,20241,무악동,423,113,310,0,120,120,109,52,22,0,27,27,35,13,11,0,93,93,74,39,11,2025-03-17 15:49:10
1052,20241,사직동,38826,24316,14510,10,5130,10990,11706,7710,3280,0,2146,6755,8012,5381,2022,10,2984,4235,3694,2329,1258,2025-03-17 15:49:10
1053,20241,필동,14869,6999,7870,0,2139,3778,4591,3258,1103,0,724,1871,2163,1529,712,0,1415,1907,2428,1729,391,2025-03-17 15:49:10
1054,20241,이태원1동,18256,8052,10204,0,5359,6986,3593,1768,550,0,1406,2928,1988,1280,450,0,3953,4058,1605,488,100,2025-03-17 15:49:10
1055,20241,이촌1동,4473,2865,1608,12,724,1207,1253,917,360,10,358,742,884,618,253,2,366,465,369,299,107,2025-03-17 15:49:10
1056,20241,청구동,13042,7126,5916,0,1893,3441,3080,2805,1823,0,638,1782,1928,1713,1065,0,1255,1659,1152,1092,758,2025-03-17 15:49:11
1057,20241,왕십리도선동,2960,1359,1601,0,490,569,619,733,549,0,167,315,335,308,234,0,323,254,284,425,315,2025-03-17 15:49:11
1058,20241,응봉동,419,177,242,0,101,110,89,76,43,0,26,40,40,38,33,0,75,70,49,38,10,2025-03-17 15:49:11
1059,20241,이문1동,1176,518,658,0,221,317,334,218,86,0,31,118,166,134,69,0,190,199,168,84,17,2025-03-17 15:49:11
1060,20241,제기동,9210,5573,3637,0,1096,2349,2329,1982,1454,0,413,1404,1509,1170,1077,0,683,945,820,812,377,2025-03-17 15:49:11
1061,20241,망우본동,1159,615,544,0,98,215,274,379,193,0,10,83,129,209,184,0,88,132,145,170,9,2025-03-17 15:49:11
1062,20241,중곡2동,1991,1168,823,0,249,400,529,485,328,0,167,233,283,259,226,0,82,167,246,226,102,2025-03-17 15:49:11
1063,20241,중곡3동,634,445,189,0,46,161,198,157,72,0,30,127,120,108,60,0,16,34,78,49,12,2025-03-17 15:49:11
1064,20241,묵2동,1139,798,341,0,164,286,278,323,88,0,98,195,182,241,82,0,66,91,96,82,6,2025-03-17 15:49:11
1065,20241,길음1동,3566,1740,1826,234,1248,878,599,389,218,95,538,463,296,179,169,139,710,415,303,210,49,2025-03-17 15:49:11
1066,20241,송중동,918,450,468,0,50,139,298,264,167,0,9,50,126,126,139,0,41,89,172,138,28,2025-03-17 15:49:11
1067,20241,송천동,437,246,191,0,3,40,75,139,180,0,0,13,30,95,108,0,3,27,45,44,72,2025-03-17 15:49:11
1068,20241,도봉1동,1270,908,362,0,2,94,323,508,343,0,0,52,189,369,298,0,2,42,134,139,45,2025-03-17 15:49:11
1069,20241,응암2동,429,287,142,0,47,47,109,131,95,0,27,27,65,79,89,0,20,20,44,52,6,2025-03-17 15:49:11
1070,20241,홍은1동,2739,539,2200,0,84,203,752,1311,389,0,28,66,141,159,145,0,56,137,611,1152,244,2025-03-17 15:49:11
1071,20241,중계1동,1073,591,482,0,141,235,322,269,106,0,61,128,170,148,84,0,80,107,152,121,22,2025-03-17 15:49:11
1072,20241,용강동,12219,7268,4951,0,1787,3015,2894,2427,2096,0,873,1790,1915,1413,1277,0,914,1225,979,1014,819,2025-03-17 15:49:11
1073,20241,망원2동,3385,2037,1348,0,424,630,726,1032,573,0,237,469,514,481,336,0,187,161,212,551,237,2025-03-17 15:49:12
1074,20241,상암동,13325,8216,5109,18,2819,4883,3639,1493,473,7,1235,3088,2422,1062,402,11,1584,1795,1217,431,71,2025-03-17 15:49:12
1075,20241,연남동,2215,1408,807,0,345,535,564,485,286,0,148,286,341,348,285,0,197,249,223,137,1,2025-03-17 15:49:12
1076,20241,신월6동,536,314,222,0,54,102,123,145,112,0,20,53,66,82,93,0,34,49,57,63,19,2025-03-17 15:49:12
1077,20241,목2동,2740,1533,1207,0,380,667,730,628,335,0,180,364,406,359,224,0,200,303,324,269,111,2025-03-17 15:49:12
1078,20241,홍제2동,239,120,119,0,32,51,64,56,36,0,10,33,32,27,18,0,22,18,32,29,18,2025-03-17 15:49:12
